Name,Subtitle,Description,Categories,Google Maps URL,Closed Permanently,Closed Temporarily,Phone,Website,Address,Located In,Street,Neighborhood,City,State,Country Code,Postal Code,Latitude,Longitude,Compiled,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Total Score,Count,Five Stars,Four Stars,Three Stars,Two Stars,One Star,Scraped When,Search String,Search URL (Loaded),Search URL,Page Rank,Place ID,Google+ Code,CID,FID
M.A Grill and Pizza Restaurant,,,Restaurant,https://www.google.com/maps/search/?api=1&query=M.A%20Grill%20and%20Pizza%20Restaurant&query_place_id=ChIJW8-o0M-POIgRp0jMKKQk6Lw,False,False,+1 614-531-6002,https://www.magrillpizzarestaurant.com/?utm_source=gbp,"1333 Northwest Blvd, Columbus, OH 43212, United States",,1333 Northwest Blvd,Fifth by Northwest,Columbus,Ohio,US,43212.0,39.9851985,-83.0404132,"Monday: Closed
Tuesday: 3 to 9:30 PM
Wednesday: 3 to 9:30 PM
Thursday: 3 to 9:30 PM
Friday: 11 AM to 9:30 PM
Saturday: 11 AM to 9:30 PM
Sunday: 11 AM to 9:30 PM",Closed,3 to 9:30 PM,3 to 9:30 PM,3 to 9:30 PM,11 AM to 9:30 PM,11 AM to 9:30 PM,11 AM to 9:30 PM,4.8,88,79,3,2,2,2,2024-06-10T17:49:38.983Z,Grill,"https://www.google.com/maps/search/Grill/@39.9702282,-83.0334912,16z?hl=en&entry=ttu","https://www.google.com/maps/search/Grill/@39.97022821560144,-83.03349115800076,16z?hl=en",13,ChIJW8-o0M-POIgRp0jMKKQk6Lw,"XXP5+3R Columbus, Ohio, USA",13612170161205037223,0x88388fcfd0a8cf5b:0xbce824a428cc48a7
Chipotle Mexican Grill,,"Fast-food chain offering Mexican fare, including design-your-own burritos, tacos & bowls.","Mexican restaurant, Caterer, Fast food restaurant",https://www.google.com/maps/search/?api=1&query=Chipotle%20Mexican%20Grill&query_place_id=ChIJg0vZfyaROIgRmPpeojJy8BA,False,False,(614) 921-8206,https://locations.chipotle.com/oh/hilliard/1835-hilliard-rome-rd?utm_source=google&utm_medium=yext&utm_campaign=yext_listings,"1835 Hilliard Rome Rd, Hilliard, OH 43026",Tanglewood Plaza,1835 Hilliard Rome Rd,Sweetwater,Hilliard,Ohio,US,43026.0,39.9891776,-83.1521863,"Monday: 10:45 AM to 11 PM
Tuesday: 10:45 AM to 11 PM
Wednesday: 10:45 AM to 11 PM
Thursday: 10:45 AM to 11 PM
Friday: 10:45 AM to 11 PM
Saturday: 10:45 AM to 11 PM
Sunday: 10:45 AM to 11 PM",10:45 AM to 11 PM,10:45 AM to 11 PM,10:45 AM to 11 PM,10:45 AM to 11 PM,10:45 AM to 11 PM,10:45 AM to 11 PM,10:45 AM to 11 PM,3.3,1271,421,263,138,111,338,2024-06-10T17:49:47.517Z,Grill,"https://www.google.com/maps/search/Grill/@39.9570938,-83.1531782,16z?hl=en&entry=ttu","https://www.google.com/maps/search/Grill/@39.9570938312029,-83.15317816040276,16z?hl=en",12,ChIJg0vZfyaROIgRmPpeojJy8BA,"XRQX+M4 Hilliard, Ohio",1220601060815469208,0x883891267fd94b83:0x10f07232a25efa98
BD's Mongolian Grill,,"Casual chain offering create-your-own stir-fry bowls, plus appetizers, desserts & cocktails.","Asian fusion restaurant, Chinese restaurant, Health food restaurant, Japanese restaurant, Vegetarian restaurant",https://www.google.com/maps/search/?api=1&query=BD's%20Mongolian%20Grill&query_place_id=ChIJj-6OS4aKOIgRIgcfxtJlgi4,False,False,(614) 471-1000,https://locations.bdsgrill.com/oh/columbus/bds-mongolian-grill-517.html,"3977 Worth Ave, Columbus, OH 43219",Easton Town Center,3977 Worth Ave,Easton,Columbus,Ohio,US,43219.0,40.0543248,-82.9162576,"Monday: 11 AM to 9 PM
Tuesday: 11 AM to 9 PM
Wednesday: 11 AM to 9 PM
Thursday: 11 AM to 9 PM
Friday: 11 AM to 10 PM
Saturday: 11 AM to 10 PM
Sunday: 11 AM to 9 PM",11 AM to 9 PM,11 AM to 9 PM,11 AM to 9 PM,11 AM to 9 PM,11 AM to 10 PM,11 AM to 10 PM,11 AM to 9 PM,4.3,2584,1649,474,211,84,166,2024-06-10T17:49:49.999Z,Grill,"https://www.google.com/maps/search/Grill/@40.0884377,-82.8454116,16z?hl=en&entry=ttu","https://www.google.com/maps/search/Grill/@40.0884376751883,-82.84541158279761,16z?hl=en",14,ChIJj-6OS4aKOIgRIgcfxtJlgi4,"333M+PF Columbus, Ohio",3351353028658530082,0x88388a864b8eee8f:0x2e8265d2c61f0722
Supertaco Mexican grill,,,Taco restaurant,https://www.google.com/maps/search/?api=1&query=Supertaco%20Mexican%20grill&query_place_id=ChIJ50ogqg2POIgRGmRUSJaVIR4,False,False,(614) 649-7207,https://www.supertacomexicangrill.com/,"1019 W Broad St, Columbus, OH 43222",,1019 W Broad St,Franklinton,Columbus,Ohio,US,43222.0,39.9586985,-83.0277433,"Monday: 10 AM to 10 PM
Tuesday: 10 AM to 10 PM
Wednesday: 10 AM to 10 PM
Thursday: 10 AM to 10 PM
Friday: 10 AM to 10 PM
Saturday: 10 AM to 10 PM
Sunday: 10 AM to 10 PM",10 AM to 10 PM,10 AM to 10 PM,10 AM to 10 PM,10 AM to 10 PM,10 AM to 10 PM,10 AM to 10 PM,10 AM to 10 PM,5.0,1,1,0,0,0,0,2024-06-10T17:49:51.122Z,Grill,"https://www.google.com/maps/search/Grill/@39.9439594,-83.0505893,16z?hl=en&entry=ttu","https://www.google.com/maps/search/Grill/@39.94395944680436,-83.05058930120104,16z?hl=en",7,ChIJ50ogqg2POIgRGmRUSJaVIR4,"XX5C+FW Columbus, Ohio",2171180968060412954,0x88388f0daa204ae7:0x1e2195964854641a
Ted's Montana Grill,,Old West-style steakhouse chain known for its burgers & chops made from bison.,American restaurant,https://www.google.com/maps/search/?api=1&query=Ted's%20Montana%20Grill&query_place_id=ChIJYU9-CypgOIgR9dxOp7dZjo0,False,False,+1 614-337-1457,https://www.tedsmontanagrill.com/tmg069.html,"4169 Worth Ave, Columbus, OH 43219, United States",Easton Gateway,4169 Worth Ave,Easton,Columbus,Ohio,US,43219.0,40.055005,-82.907924,"Monday: 11 AM to 9 PM
Tuesday: 11 AM to 9 PM
Wednesday: 11 AM to 9 PM
Thursday: 11 AM to 9 PM
Friday: 11 AM to 10 PM
Saturday: 11 AM to 10 PM
Sunday: 11 AM to 9 PM",11 AM to 9 PM,11 AM to 9 PM,11 AM to 9 PM,11 AM to 9 PM,11 AM to 10 PM,11 AM to 10 PM,11 AM to 9 PM,4.3,1092,696,227,73,44,52,2024-06-10T17:49:52.645Z,Grill,"https://www.google.com/maps/search/Grill/@40.0884377,-82.8454116,16z?hl=en&entry=ttu","https://www.google.com/maps/search/Grill/@40.0884376751883,-82.84541158279761,16z?hl=en",6,ChIJYU9-CypgOIgR9dxOp7dZjo0,"334R+2R Columbus, Ohio, USA",10200188851361602805,0x8838602a0b7e4f61:0x8d8e59b7a74edcf5
Grills Station,,,Restaurant,https://www.google.com/maps/search/?api=1&query=Grills%20Station&query_place_id=ChIJUdjt0F6POIgRh-x6wXbJXFM,False,False,,https://grillsstation.dine.online/,"2361 N High St, Columbus, OH 43202",,2361 N High St,Old North Columbus,Columbus,Ohio,US,43202.0,40.0104353,-83.0105431,"Monday: 10 AM to 10 PM
Tuesday: 10 AM to 10 PM
Wednesday: 10 AM to 10 PM
Thursday: 10 AM to 10 PM
Friday: 10 AM to 10 PM
Saturday: Closed
Sunday: 10 AM to 10 PM",10 AM to 10 PM,10 AM to 10 PM,10 AM to 10 PM,10 AM to 10 PM,10 AM to 10 PM,Closed,10 AM to 10 PM,,0,0,0,0,0,0,2024-06-10T17:49:51.161Z,Grill,"https://www.google.com/maps/search/Grill/@39.9439594,-83.0505893,16z?hl=en&entry=ttu","https://www.google.com/maps/search/Grill/@39.94395944680436,-83.05058930120104,16z?hl=en",11,ChIJUdjt0F6POIgRh-x6wXbJXFM,"2X6Q+5Q Columbus, Ohio",6006897514894781575,0x88388f5ed0edd851:0x535cc976c17aec87
Lorenzo's Grill,,,Restaurant,https://www.google.com/maps/search/?api=1&query=Lorenzo's%20Grill&query_place_id=ChIJOY-Z9_j1OIgR75Z9BG4Qzgg,False,False,(614) 392-0239,,"where Food Truck is parked, 2550 Corporate Exchange Dr *Ground Floor use side, Entrance, Columbus, OH 43231",,"where Food Truck is parked, 2550 Corporate Exchange Dr *Ground Floor use side, Entrance",Northland,Columbus,OH,US,43231.0,40.1031237,-82.9477064,"Monday: 7:45 AM to 3 PM
Tuesday: 7:45 AM to 3 PM
Wednesday: 7:45 AM to 3 PM
Thursday: 7:45 AM to 3 PM
Friday: 7:45 AM to 3 PM
Saturday: 10 AM to 4 PM
Sunday: Closed",7:45 AM to 3 PM,7:45 AM to 3 PM,7:45 AM to 3 PM,7:45 AM to 3 PM,7:45 AM to 3 PM,10 AM to 4 PM,Closed,4.8,59,56,1,0,0,2,2024-06-10T17:49:52.430Z,Grill,"https://www.google.com/maps/search/Grill/@40.0884377,-82.8454116,16z?hl=en&entry=ttu","https://www.google.com/maps/search/Grill/@40.0884376751883,-82.84541158279761,16z?hl=en",11,ChIJOY-Z9_j1OIgR75Z9BG4Qzgg,"4332+6W Columbus, Ohio",634462662213605103,0x8838f5f8f7998f39:0x8ce106e047d96ef
Elia Athenian Grill (Downtown),,Petite counter-serve eatery offering Greek street food staples including souvlaki & grilled plates.,"Greek restaurant, Fast food restaurant, Mediterranean restaurant",https://www.google.com/maps/search/?api=1&query=Elia%20Athenian%20Grill%20(Downtown)&query_place_id=ChIJf7R6pTGPOIgRYp5LLhQK7rs,False,False,(614) 928-9090,https://eliaatheniangrilldowntown.com/,"20 N High St, Columbus, OH 43215",,20 N High St,Downtown,Columbus,Ohio,US,43215.0,39.9628039,-83.0005113,"Monday: 11 AM to 3 PM
Tuesday: 11 AM to 3 PM
Wednesday: 11 AM to 3 PM
Thursday: 11 AM to 3 PM
Friday: 11 AM to 3 PM
Saturday: Closed
Sunday: Closed",11 AM to 3 PM,11 AM to 3 PM,11 AM to 3 PM,11 AM to 3 PM,11 AM to 3 PM,Closed,Closed,4.6,221,156,47,10,4,4,2024-06-10T17:49:52.329Z,Grill,"https://www.google.com/maps/search/Grill/@39.9439594,-83.0505893,16z?hl=en&entry=ttu","https://www.google.com/maps/search/Grill/@39.94395944680436,-83.05058930120104,16z?hl=en",17,ChIJf7R6pTGPOIgRYp5LLhQK7rs,"XX7X+4Q Columbus, Ohio",13541772211341991522,0x88388f31a57ab47f:0xbbee0a142e4b9e62
Genghis Grill,,Colorful chain with a large variety of ingredients for build-your-own & chef-made bowls.,"Restaurant, Asian restaurant, Bar & grill, Chinese restaurant, Pan-Asian restaurant, South Asian restaurant, Vegan restaurant, Vegetarian restaurant",https://www.google.com/maps/search/?api=1&query=Genghis%20Grill&query_place_id=ChIJk6y8AtiPOIgRWhLozlsqgAI,False,False,(614) 824-1082,https://locations.genghisgrill.com/oh/columbus/genghis-grill-1401.html,"1865 N Pearl St, Columbus, OH 43201",University Square North,1865 N Pearl St,University District,Columbus,Ohio,US,43201.0,40.0004486,-83.0073942,"Monday: 11 AM to 12 AM
Tuesday: 11 AM to 12 AM
Wednesday: 11 AM to 12 AM
Thursday: 11 AM to 12 AM
Friday: 11 AM to 2 AM
Saturday: 11 AM to 2 AM
Sunday: 11 AM to 12 AM",11 AM to 12 AM,11 AM to 12 AM,11 AM to 12 AM,11 AM to 12 AM,11 AM to 2 AM,11 AM to 2 AM,11 AM to 12 AM,4.3,86,62,8,3,3,10,2024-06-10T17:49:52.345Z,Grill,"https://www.google.com/maps/search/Grill/@39.9439594,-83.0505893,16z?hl=en&entry=ttu","https://www.google.com/maps/search/Grill/@39.94395944680436,-83.05058930120104,16z?hl=en",14,ChIJk6y8AtiPOIgRWhLozlsqgAI,"2X2V+52 Columbus, Ohio",180190558896525914,0x88388fd802bcac93:0x2802a5bcee8125a
Kona Grill - Columbus,,"Sleek chain with a broad New American menu including low-calorie options, plus sushi & cocktails.","American restaurant, Bar, Bar & grill, Cocktail bar, Restaurant, Seafood restaurant, Sushi restaurant",https://www.google.com/maps/search/?api=1&query=Kona%20Grill%20-%20Columbus&query_place_id=ChIJFZhcoYeKOIgRFOv8jzyQYk8,False,False,+1 614-569-3465,"https://konagrill.com/locations?locations=Columbus,43218","4087 New Bond St, Columbus, OH 43219, United States",Easton Gateway,4087 New Bond St,Easton,Columbus,Ohio,US,43219.0,40.0529672,-82.9143015,"Monday: 11 AM to 12 am
Tuesday: 11 AM to 12 am
Wednesday: 11 AM to 12 am
Thursday: 11 AM to 12 am
Friday: 11 AM to 1 am
Saturday: 10 AM to 1 am
Sunday: 10 AM to 11 PM",11 AM to 12 am,11 AM to 12 am,11 AM to 12 am,11 AM to 12 am,11 AM to 1 am,10 AM to 1 am,10 AM to 11 PM,4.3,1864,1271,235,104,91,163,2024-06-10T17:49:52.035Z,Grill,"https://www.google.com/maps/search/Grill/@40.0884377,-82.8454116,16z?hl=en&entry=ttu","https://www.google.com/maps/search/Grill/@40.0884376751883,-82.84541158279761,16z?hl=en",13,ChIJFZhcoYeKOIgRFOv8jzyQYk8,"333P+57 Columbus, Ohio, USA",5720293066502105876,0x88388a87a15c9815:0x4f62903c8ffceb14
EMPIRE GRILL RESTAURANT,,,Restaurant,https://www.google.com/maps/search/?api=1&query=EMPIRE%20GRILL%20RESTAURANT&query_place_id=ChIJe3Az4zWLOIgRyXU6SgNKCEw,False,False,(614) 392-4437,,"2473 E Dublin Granville Rd, Columbus, OH 43229",Raintree Shopping Center,2473 E Dublin Granville Rd,Northland,Columbus,Ohio,US,43229.0,40.0837969,-82.9526973,"Monday: 9 AM to 10 PM
Tuesday: 9 AM to 10 PM
Wednesday: 9 AM to 10 PM
Thursday: 9 AM to 10 PM
Friday: 9 AM to 10 PM
Saturday: 9 AM to 10 PM
Sunday: 9 AM to 10 PM",9 AM to 10 PM,9 AM to 10 PM,9 AM to 10 PM,9 AM to 10 PM,9 AM to 10 PM,9 AM to 10 PM,9 AM to 10 PM,4.5,31,26,0,1,2,2,2024-06-10T17:50:09.523Z,Grill,"https://www.google.com/maps/search/Grill/@40.0884377,-82.8454116,16z?hl=en&entry=ttu","https://www.google.com/maps/search/Grill/@40.0884376751883,-82.84541158279761,16z?hl=en",7,ChIJe3Az4zWLOIgRyXU6SgNKCEw,"32MW+GW Columbus, Ohio",5478710324686910921,0x88388b35e333707b:0x4c084a034a3a75c9
Zacatecas Grill,,,Mexican restaurant,https://www.google.com/maps/search/?api=1&query=Zacatecas%20Grill&query_place_id=ChIJa4BLwXT1OIgRZmsBQ8fIJ1E,False,False,+1 614-505-1391,https://zacatecasgrill.com/,"1175 Worthington Woods Blvd, Worthington, OH 43085, United States",,1175 Worthington Woods Blvd,Far North,Worthington,Ohio,US,43085.0,40.1177542,-82.9866259,"Monday: 11 AM to 9 PM
Tuesday: 11 AM to 9 PM
Wednesday: 11 AM to 9 PM
Thursday: 11 AM to 9 PM
Friday: 11 AM to 10 PM
Saturday: 11 AM to 10 PM
Sunday: Closed",11 AM to 9 PM,11 AM to 9 PM,11 AM to 9 PM,11 AM to 9 PM,11 AM to 10 PM,11 AM to 10 PM,Closed,4.6,260,196,39,15,3,7,2024-06-10T17:50:20.866Z,Grill,"https://www.google.com/maps/search/Grill/@40.1015721,-83.0505893,16z?hl=en&entry=ttu","https://www.google.com/maps/search/Grill/@40.10157205958684,-83.05058930120104,16z?hl=en",17,ChIJa4BLwXT1OIgRZmsBQ8fIJ1E,"4297+48 Worthington, Ohio, USA",5847863399312092006,0x8838f574c14b806b:0x5127c8c743016b66
Panera Bread,,"Counter-serve bakery/cafe chain serving sandwiches, salads & more, known for its bread & free WiFi.","Cafe, Bakery, Breakfast restaurant, Caterer, Coffee shop, Delivery service, Takeaway, Salad shop, Sandwich shop, Soup restaurant",https://www.google.com/maps/search/?api=1&query=Panera%20Bread&query_place_id=ChIJ0UXKZJeOOIgRlm0iYenQrus,False,False,+1 614-299-4400,https://www.panerabread.com/en-us/cafe/locations/oh/columbus/300-w-lane-avenue?utm_medium=local&utm_source=google&utm_campaign=dpm-dist&utm_term=204775&utm_content=main,"300 W Lane Ave, Columbus, OH 43201, United States",,300 W Lane Ave,Old North Columbus,Columbus,Ohio,US,43201.0,40.0066125,-83.0176091,"Monday: 6 AM to 9 PM
Tuesday: 6 AM to 9 PM
Wednesday: 6 AM to 9 PM
Thursday: 6 AM to 9 PM
Friday: 6 AM to 9 PM
Saturday: 6 AM to 9 PM
Sunday: 7 AM to 8 PM",6 AM to 9 PM,6 AM to 9 PM,6 AM to 9 PM,6 AM to 9 PM,6 AM to 9 PM,6 AM to 9 PM,7 AM to 8 PM,3.9,745,355,173,105,42,70,2024-06-10T17:51:01.816Z,Handcrafted sandwich shop,"https://www.google.com/maps/search/Handcrafted+sandwich+shop/@39.9439594,-83.0505893,16z?hl=en&entry=ttu","https://www.google.com/maps/search/Handcrafted%20sandwich%20shop/@39.94395944680436,-83.05058930120104,16z?hl=en",12,ChIJ0UXKZJeOOIgRlm0iYenQrus,"2X4J+JX Columbus, Ohio, USA",16982740945636322710,0x88388e9764ca45d1:0xebaed0e961226d96
Panera Bread,,"Counter-serve bakery/cafe chain serving sandwiches, salads & more, known for its bread & free WiFi.","Cafe, Bakery, Breakfast restaurant, Caterer, Coffee shop, Delivery service, Takeout Restaurant, Salad shop, Sandwich shop, Soup restaurant",https://www.google.com/maps/search/?api=1&query=Panera%20Bread&query_place_id=ChIJwWcIJbiIOIgRTZNQkDLzIe8,False,False,(614) 444-5105,https://www.panerabread.com/en-us/cafe/locations/oh/columbus/611-e-livingston-ave?utm_medium=local&utm_source=google&utm_campaign=dpm-dist&utm_term=204800&utm_content=main,"611 E Livingston Ave Ste A, Columbus, OH 43205",,611 E Livingston Ave Ste A,South Side,Columbus,Ohio,US,43205.0,39.9518918,-82.9820082,"Monday: 6 AM to 8 PM
Tuesday: 6 AM to 8 PM
Wednesday: 6 AM to 8 PM
Thursday: 6 AM to 8 PM
Friday: 6 AM to 8 PM
Saturday: 7 AM to 3 PM
Sunday: Closed",6 AM to 8 PM,6 AM to 8 PM,6 AM to 8 PM,6 AM to 8 PM,6 AM to 8 PM,7 AM to 3 PM,Closed,3.5,403,158,92,42,30,81,2024-06-10T17:51:05.212Z,Handcrafted sandwich shop,"https://www.google.com/maps/search/Handcrafted+sandwich+shop/@39.9439594,-83.0505893,16z?hl=en&entry=ttu","https://www.google.com/maps/search/Handcrafted%20sandwich%20shop/@39.94395944680436,-83.05058930120104,16z?hl=en",11,ChIJwWcIJbiIOIgRTZNQkDLzIe8,"X229+Q5 Columbus, Ohio",17231321047791342413,0x883888b8250867c1:0xef21f3329050934d
12th Avenue Bread Co,,,Sandwich shop,https://www.google.com/maps/search/?api=1&query=12th%20Avenue%20Bread%20Co&query_place_id=ChIJ6W8H8b-OOIgRo86ser03fMY,False,False,(614) 292-3573,https://dining.osu.edu/dininglocations/12th-avenue-bread-company/,"257-261 W 12th Ave, Columbus, OH 43210",The Ohio State University Wexner Medical Center,257-261 W 12th Ave,University District,Columbus,Ohio,US,43210.0,39.9967706,-83.0137846,"Monday: 8 AM to 7 PM
Tuesday: 8 AM to 7 PM
Wednesday: 8 AM to 7 PM
Thursday: 8 AM to 7 PM
Friday: 8 AM to 7 PM
Saturday: 12 to 7 PM
Sunday: 12 to 7 PM",8 AM to 7 PM,8 AM to 7 PM,8 AM to 7 PM,8 AM to 7 PM,8 AM to 7 PM,12 to 7 PM,12 to 7 PM,3.8,42,15,12,8,6,1,2024-06-10T17:51:08.906Z,Handcrafted sandwich shop,"https://www.google.com/maps/search/Handcrafted+sandwich+shop/@39.9439594,-83.0505893,16z?hl=en&entry=ttu","https://www.google.com/maps/search/Handcrafted%20sandwich%20shop/@39.94395944680436,-83.05058930120104,16z?hl=en",3,ChIJ6W8H8b-OOIgRo86ser03fMY,"XXWP+PF Columbus, Ohio",14302367803568344739,0x88388ebff1076fe9:0xc67c37bd7aaccea3
Subway,,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.","Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",https://www.google.com/maps/search/?api=1&query=Subway&query_place_id=ChIJF7Bj70iLOIgRhzoGMWds7aU,False,False,(614) 888-7886,https://restaurants.subway.com/united-states/oh/columbus/6092-boardwalk-st?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=2022&utm_campaign=evergreen-2020&y_source=1_MTQ5MTA5NTctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"6092 Boardwalk St, Columbus, OH 43229",Busch Center,6092 Boardwalk St,Busch,Columbus,Ohio,US,43229.0,40.0900816,-82.991257,"Monday: 8 AM to 9 PM
Tuesday: 8 AM to 9 PM
Wednesday: 8 AM to 9 PM
Thursday: 8 AM to 9 PM
Friday: 8 AM to 9 PM
Saturday: 9 AM to 9 PM
Sunday: 9 AM to 8 PM",8 AM to 9 PM,8 AM to 9 PM,8 AM to 9 PM,8 AM to 9 PM,8 AM to 9 PM,9 AM to 9 PM,9 AM to 8 PM,3.6,108,50,18,10,7,23,2024-06-10T17:51:12.414Z,Handcrafted sandwich shop,"https://www.google.com/maps/search/Handcrafted+sandwich+shop/@40.0884377,-82.8454116,16z?hl=en&entry=ttu","https://www.google.com/maps/search/Handcrafted%20sandwich%20shop/@40.0884376751883,-82.84541158279761,16z?hl=en",13,ChIJF7Bj70iLOIgRhzoGMWds7aU,"32R5+2F Columbus, Ohio",11956331776198457991,0x88388b48ef63b017:0xa5ed6c6731063a87
Panera Bread,,"Counter-serve bakery/cafe chain serving sandwiches, salads & more, known for its bread & free WiFi.","Cafe, Bakery, Breakfast restaurant, Caterer, Coffee shop, Delivery service, Takeout Restaurant, Salad shop, Sandwich shop, Soup restaurant",https://www.google.com/maps/search/?api=1&query=Panera%20Bread&query_place_id=ChIJhb53UqtjOIgROwK5lj7N168,False,False,(614) 864-3500,https://www.panerabread.com/en-us/cafe/locations/oh/columbus/6887-east-broad-street?utm_medium=local&utm_source=google&utm_campaign=dpm-dist&utm_term=204754&utm_content=main,"6887 E Broad St, Columbus, OH 43213",Market At Blacklick Crossing,6887 E Broad St,Far East,Columbus,Ohio,US,43213.0,39.980886,-82.82016,"Monday: 6 AM to 9 PM
Tuesday: 6 AM to 9 PM
Wednesday: 6 AM to 9 PM
Thursday: 6 AM to 9 PM
Friday: 6 AM to 9 PM
Saturday: 6 AM to 9 PM
Sunday: 7 AM to 8 PM",6 AM to 9 PM,6 AM to 9 PM,6 AM to 9 PM,6 AM to 9 PM,6 AM to 9 PM,6 AM to 9 PM,7 AM to 8 PM,3.8,423,188,97,50,32,56,2024-06-10T17:51:16.714Z,Handcrafted sandwich shop,"https://www.google.com/maps/search/Handcrafted+sandwich+shop/@40.0884377,-82.8454116,16z?hl=en&entry=ttu","https://www.google.com/maps/search/Handcrafted%20sandwich%20shop/@40.0884376751883,-82.84541158279761,16z?hl=en",16,ChIJhb53UqtjOIgROwK5lj7N168,"X5JH+9W Columbus, Ohio",12670821745330553403,0x883863ab5277be85:0xafd7cd3e96b9023b
Ringside Café,,"Storied American tavern pairing burgers named after boxers with beer in cozy, throwback digs.","Bar, Fast food restaurant, Historical landmark, Pub, Restaurant",https://www.google.com/maps/search/?api=1&query=Ringside%20Caf%C3%A9&query_place_id=ChIJQRfLojGPOIgRtiSMljdjsM0,False,False,(614) 228-7464,http://ringsidecolumbus.com/,"19 N Pearl St, Columbus, OH 43215",,19 N Pearl St,Downtown,Columbus,Ohio,US,43215.0,39.9629476,-82.9999788,"Monday: 11 AM to 2 PM
Tuesday: 11 AM to 2 PM, 4 to 8 PM
Wednesday: 11 AM to 2 PM, 4 to 8 PM
Thursday: 11 AM to 2 PM, 4 to 8 PM
Friday: 11 AM to 2 PM, 4 to 8 PM
Saturday: 11 AM to 2 PM, 4 to 8 PM
Sunday: Closed",11 AM to 2 PM,"11 AM to 2 PM, 4 to 8 PM","11 AM to 2 PM, 4 to 8 PM","11 AM to 2 PM, 4 to 8 PM","11 AM to 2 PM, 4 to 8 PM","11 AM to 2 PM, 4 to 8 PM",Closed,4.6,540,390,109,26,5,10,2024-06-10T17:51:35.288Z,Handcrafted sandwich shop,"https://www.google.com/maps/search/Handcrafted+sandwich+shop/@39.9702282,-83.0334912,16z?hl=en&entry=ttu","https://www.google.com/maps/search/Handcrafted%20sandwich%20shop/@39.97022821560144,-83.03349115800076,16z?hl=en",20,ChIJQRfLojGPOIgRtiSMljdjsM0,"X272+52 Columbus, Ohio",14821455464076420278,0x88388f31a2cb1741:0xcdb06337968c24b6
